dteday,season,yr,weekday,hr,rider_type,riders,price,COGS,revenue,profit
16/11/2022,4,1,5,3,registered,6,4.99,1.56,29.94,20.580000000000002
16/11/2022,4,1,5,4,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
16/11/2022,4,1,5,5,registered,34,4.99,1.56,169.66,116.62
16/11/2022,4,1,5,6,registered,126,4.99,1.56,628.74,432.18
16/11/2022,4,1,5,7,registered,362,4.99,1.56,1806.38,1241.66
16/11/2022,4,1,5,8,registered,694,4.99,1.56,3463.06,2380.42
16/11/2022,4,1,5,9,registered,330,4.99,1.56,1646.7,1131.9
16/11/2022,4,1,5,10,registered,165,4.99,1.56,823.35,565.95
16/11/2022,4,1,5,11,registered,185,4.99,1.56,923.1500000000001,634.5500000000001
16/11/2022,4,1,5,12,registered,262,4.99,1.56,1307.38,898.6600000000001
16/11/2022,4,1,5,13,registered,226,4.99,1.56,1127.74,775.1800000000001
16/11/2022,4,1,5,14,registered,204,4.99,1.56,1017.96,699.72
16/11/2022,4,1,5,15,registered,237,4.99,1.56,1182.63,812.9100000000001
16/11/2022,4,1,5,16,registered,350,4.99,1.56,1746.5,1200.5
16/11/2022,4,1,5,17,registered,539,4.99,1.56,2689.61,1848.77
16/11/2022,4,1,5,18,registered,483,4.99,1.56,2410.17,1656.69
16/11/2022,4,1,5,19,registered,306,4.99,1.56,1526.94,1049.58
16/11/2022,4,1,5,20,registered,207,4.99,1.56,1032.93,710.01
16/11/2022,4,1,5,21,registered,157,4.99,1.56,783.4300000000001,538.51
16/11/2022,4,1,5,22,registered,139,4.99,1.56,693.61,476.77
16/11/2022,4,1,5,23,registered,114,4.99,1.56,568.86,391.02
17/11/2022,4,1,6,0,registered,95,4.99,1.56,474.05,325.85
17/11/2022,4,1,6,1,registered,74,4.99,1.56,369.26,253.82
17/11/2022,4,1,6,2,registered,41,4.99,1.56,204.59,140.63
17/11/2022,4,1,6,3,registered,19,4.99,1.56,94.81,65.17
17/11/2022,4,1,6,4,registered,6,4.99,1.56,29.94,20.580000000000002
17/11/2022,4,1,6,5,registered,10,4.99,1.56,49.900000000000006,34.300000000000004
17/11/2022,4,1,6,6,registered,21,4.99,1.56,104.79,72.03
17/11/2022,4,1,6,7,registered,70,4.99,1.56,349.3,240.10000000000002
17/11/2022,4,1,6,8,registered,138,4.99,1.56,688.62,473.34000000000003
17/11/2022,4,1,6,9,registered,200,4.99,1.56,998.0,686.0
17/11/2022,4,1,6,10,registered,258,4.99,1.56,1287.42,884.94
17/11/2022,4,1,6,11,registered,343,4.99,1.56,1711.5700000000002,1176.4900000000002
17/11/2022,4,1,6,12,registered,359,4.99,1.56,1791.41,1231.3700000000001
17/11/2022,4,1,6,13,registered,346,4.99,1.56,1726.54,1186.78
17/11/2022,4,1,6,14,registered,380,4.99,1.56,1896.2,1303.4
17/11/2022,4,1,6,15,registered,374,4.99,1.56,1866.26,1282.82
17/11/2022,4,1,6,16,registered,325,4.99,1.56,1621.75,1114.75
17/11/2022,4,1,6,17,registered,302,4.99,1.56,1506.98,1035.8600000000001
17/11/2022,4,1,6,18,registered,237,4.99,1.56,1182.63,812.9100000000001
17/11/2022,4,1,6,19,registered,208,4.99,1.56,1037.92,713.44
17/11/2022,4,1,6,20,registered,142,4.99,1.56,708.58,487.06000000000006
17/11/2022,4,1,6,21,registered,124,4.99,1.56,618.76,425.32
17/11/2022,4,1,6,22,registered,130,4.99,1.56,648.7,445.90000000000003
17/11/2022,4,1,6,23,registered,114,4.99,1.56,568.86,391.02
18/11/2022,4,1,0,0,registered,118,4.99,1.56,588.82,404.74
18/11/2022,4,1,0,1,registered,81,4.99,1.56,404.19,277.83
18/11/2022,4,1,0,2,registered,65,4.99,1.56,324.35,222.95000000000002
18/11/2022,4,1,0,3,registered,37,4.99,1.56,184.63,126.91
18/11/2022,4,1,0,4,registered,8,4.99,1.56,39.92,27.44
18/11/2022,4,1,0,5,registered,7,4.99,1.56,34.93,24.009999999999998
18/11/2022,4,1,0,6,registered,13,4.99,1.56,64.87,44.59
18/11/2022,4,1,0,7,registered,39,4.99,1.56,194.61,133.77
18/11/2022,4,1,0,8,registered,100,4.99,1.56,499.0,343.0
18/11/2022,4,1,0,9,registered,155,4.99,1.56,773.45,531.6500000000001
18/11/2022,4,1,0,10,registered,250,4.99,1.56,1247.5,857.5
18/11/2022,4,1,0,11,registered,267,4.99,1.56,1332.3300000000002,915.8100000000002
18/11/2022,4,1,0,12,registered,341,4.99,1.56,1701.5900000000001,1169.63
18/11/2022,4,1,0,13,registered,334,4.99,1.56,1666.66,1145.6200000000001
18/11/2022,4,1,0,14,registered,303,4.99,1.56,1511.97,1039.29
18/11/2022,4,1,0,15,registered,318,4.99,1.56,1586.8200000000002,1090.7400000000002
18/11/2022,4,1,0,16,registered,313,4.99,1.56,1561.8700000000001,1073.5900000000001
18/11/2022,4,1,0,17,registered,232,4.99,1.56,1157.68,795.76
18/11/2022,4,1,0,18,registered,240,4.99,1.56,1197.6000000000001,823.2
18/11/2022,4,1,0,19,registered,194,4.99,1.56,968.0600000000001,665.4200000000001
18/11/2022,4,1,0,20,registered,120,4.99,1.56,598.8000000000001,411.6
18/11/2022,4,1,0,21,registered,93,4.99,1.56,464.07,318.99
18/11/2022,4,1,0,22,registered,66,4.99,1.56,329.34000000000003,226.38000000000002
18/11/2022,4,1,0,23,registered,53,4.99,1.56,264.47,181.79000000000002
19/11/2022,4,1,1,0,registered,22,4.99,1.56,109.78,75.46000000000001
19/11/2022,4,1,1,1,registered,19,4.99,1.56,94.81,65.17
19/11/2022,4,1,1,2,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
19/11/2022,4,1,1,3,registered,2,4.99,1.56,9.98,6.86
19/11/2022,4,1,1,4,registered,11,4.99,1.56,54.89,37.730000000000004
19/11/2022,4,1,1,5,registered,38,4.99,1.56,189.62,130.34
19/11/2022,4,1,1,6,registered,128,4.99,1.56,638.72,439.04
19/11/2022,4,1,1,7,registered,381,4.99,1.56,1901.19,1306.83
19/11/2022,4,1,1,8,registered,650,4.99,1.56,3243.5,2229.5
19/11/2022,4,1,1,9,registered,260,4.99,1.56,1297.4,891.8000000000001
19/11/2022,4,1,1,10,registered,106,4.99,1.56,528.94,363.58000000000004
19/11/2022,4,1,1,11,registered,164,4.99,1.56,818.36,562.52
19/11/2022,4,1,1,12,registered,207,4.99,1.56,1032.93,710.01
19/11/2022,4,1,1,13,registered,205,4.99,1.56,1022.95,703.1500000000001
19/11/2022,4,1,1,14,registered,170,4.99,1.56,848.3000000000001,583.1000000000001
19/11/2022,4,1,1,15,registered,213,4.99,1.56,1062.8700000000001,730.5900000000001
19/11/2022,4,1,1,16,registered,325,4.99,1.56,1621.75,1114.75
19/11/2022,4,1,1,17,registered,586,4.99,1.56,2924.1400000000003,2009.9800000000002
19/11/2022,4,1,1,18,registered,559,4.99,1.56,2789.4100000000003,1917.3700000000003
19/11/2022,4,1,1,19,registered,381,4.99,1.56,1901.19,1306.83
19/11/2022,4,1,1,20,registered,252,4.99,1.56,1257.48,864.36
19/11/2022,4,1,1,21,registered,188,4.99,1.56,938.12,644.8399999999999
19/11/2022,4,1,1,22,registered,106,4.99,1.56,528.94,363.58000000000004
19/11/2022,4,1,1,23,registered,72,4.99,1.56,359.28000000000003,246.96000000000004
20/11/2022,4,1,2,0,registered,26,4.99,1.56,129.74,89.18
20/11/2022,4,1,2,1,registered,10,4.99,1.56,49.900000000000006,34.300000000000004
20/11/2022,4,1,2,2,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
20/11/2022,4,1,2,3,registered,2,4.99,1.56,9.98,6.86
20/11/2022,4,1,2,4,registered,6,4.99,1.56,29.94,20.580000000000002
20/11/2022,4,1,2,5,registered,32,4.99,1.56,159.68,109.76
20/11/2022,4,1,2,6,registered,146,4.99,1.56,728.5400000000001,500.7800000000001
20/11/2022,4,1,2,7,registered,411,4.99,1.56,2050.89,1409.73
20/11/2022,4,1,2,8,registered,649,4.99,1.56,3238.51,2226.07
20/11/2022,4,1,2,9,registered,298,4.99,1.56,1487.02,1022.14
20/11/2022,4,1,2,10,registered,144,4.99,1.56,718.5600000000001,493.9200000000001
20/11/2022,4,1,2,11,registered,160,4.99,1.56,798.4000000000001,548.8000000000001
20/11/2022,4,1,2,12,registered,243,4.99,1.56,1212.5700000000002,833.4900000000001
20/11/2022,4,1,2,13,registered,218,4.99,1.56,1087.82,747.74
20/11/2022,4,1,2,14,registered,177,4.99,1.56,883.23,607.11
20/11/2022,4,1,2,15,registered,226,4.99,1.56,1127.74,775.1800000000001
20/11/2022,4,1,2,16,registered,335,4.99,1.56,1671.65,1149.0500000000002
20/11/2022,4,1,2,17,registered,553,4.99,1.56,2759.4700000000003,1896.7900000000002
20/11/2022,4,1,2,18,registered,534,4.99,1.56,2664.6600000000003,1831.6200000000003
20/11/2022,4,1,2,19,registered,361,4.99,1.56,1801.39,1238.23
20/11/2022,4,1,2,20,registered,224,4.99,1.56,1117.76,768.3199999999999
20/11/2022,4,1,2,21,registered,143,4.99,1.56,713.57,490.49
20/11/2022,4,1,2,22,registered,115,4.99,1.56,573.85,394.45000000000005
20/11/2022,4,1,2,23,registered,82,4.99,1.56,409.18,281.26
21/11/2022,4,1,3,0,registered,25,4.99,1.56,124.75,85.75
21/11/2022,4,1,3,1,registered,13,4.99,1.56,64.87,44.59
21/11/2022,4,1,3,2,registered,6,4.99,1.56,29.94,20.580000000000002
21/11/2022,4,1,3,3,registered,2,4.99,1.56,9.98,6.86
21/11/2022,4,1,3,4,registered,10,4.99,1.56,49.900000000000006,34.300000000000004
21/11/2022,4,1,3,5,registered,28,4.99,1.56,139.72,96.03999999999999
21/11/2022,4,1,3,6,registered,99,4.99,1.56,494.01000000000005,339.57000000000005
21/11/2022,4,1,3,7,registered,262,4.99,1.56,1307.38,898.6600000000001
21/11/2022,4,1,3,8,registered,539,4.99,1.56,2689.61,1848.77
21/11/2022,4,1,3,9,registered,320,4.99,1.56,1596.8000000000002,1097.6000000000001
21/11/2022,4,1,3,10,registered,150,4.99,1.56,748.5,514.5
21/11/2022,4,1,3,11,registered,198,4.99,1.56,988.0200000000001,679.1400000000001
21/11/2022,4,1,3,12,registered,270,4.99,1.56,1347.3,926.0999999999999
21/11/2022,4,1,3,13,registered,295,4.99,1.56,1472.05,1011.8499999999999
21/11/2022,4,1,3,14,registered,329,4.99,1.56,1641.71,1128.47
21/11/2022,4,1,3,15,registered,381,4.99,1.56,1901.19,1306.83
21/11/2022,4,1,3,16,registered,410,4.99,1.56,2045.9,1406.3000000000002
21/11/2022,4,1,3,17,registered,333,4.99,1.56,1661.67,1142.19
21/11/2022,4,1,3,18,registered,287,4.99,1.56,1432.13,984.4100000000001
21/11/2022,4,1,3,19,registered,220,4.99,1.56,1097.8,754.5999999999999
21/11/2022,4,1,3,20,registered,125,4.99,1.56,623.75,428.75
21/11/2022,4,1,3,21,registered,97,4.99,1.56,484.03000000000003,332.71000000000004
21/11/2022,4,1,3,22,registered,82,4.99,1.56,409.18,281.26
21/11/2022,4,1,3,23,registered,50,4.99,1.56,249.5,171.5
22/11/2022,4,1,4,0,registered,43,4.99,1.56,214.57000000000002,147.49
22/11/2022,4,1,4,1,registered,37,4.99,1.56,184.63,126.91
22/11/2022,4,1,4,2,registered,15,4.99,1.56,74.85000000000001,51.45
22/11/2022,4,1,4,3,registered,6,4.99,1.56,29.94,20.580000000000002
22/11/2022,4,1,4,4,registered,2,4.99,1.56,9.98,6.86
22/11/2022,4,1,4,5,registered,6,4.99,1.56,29.94,20.580000000000002
22/11/2022,4,1,4,6,registered,15,4.99,1.56,74.85000000000001,51.45
22/11/2022,4,1,4,7,registered,49,4.99,1.56,244.51000000000002,168.07000000000002
22/11/2022,4,1,4,8,registered,77,4.99,1.56,384.23,264.11
22/11/2022,4,1,4,9,registered,94,4.99,1.56,469.06,322.41999999999996
22/11/2022,4,1,4,10,registered,154,4.99,1.56,768.46,528.22
22/11/2022,4,1,4,11,registered,143,4.99,1.56,713.57,490.49
22/11/2022,4,1,4,12,registered,145,4.99,1.56,723.5500000000001,497.35
22/11/2022,4,1,4,13,registered,144,4.99,1.56,718.5600000000001,493.9200000000001
22/11/2022,4,1,4,14,registered,95,4.99,1.56,474.05,325.85
22/11/2022,4,1,4,15,registered,96,4.99,1.56,479.04,329.28000000000003
22/11/2022,4,1,4,16,registered,81,4.99,1.56,404.19,277.83
22/11/2022,4,1,4,17,registered,43,4.99,1.56,214.57000000000002,147.49
22/11/2022,4,1,4,18,registered,54,4.99,1.56,269.46000000000004,185.22000000000003
22/11/2022,4,1,4,19,registered,31,4.99,1.56,154.69,106.33
22/11/2022,4,1,4,20,registered,37,4.99,1.56,184.63,126.91
22/11/2022,4,1,4,21,registered,39,4.99,1.56,194.61,133.77
22/11/2022,4,1,4,22,registered,36,4.99,1.56,179.64000000000001,123.48000000000002
22/11/2022,4,1,4,23,registered,28,4.99,1.56,139.72,96.03999999999999
23/11/2022,4,1,5,0,registered,32,4.99,1.56,159.68,109.76
23/11/2022,4,1,5,1,registered,11,4.99,1.56,54.89,37.730000000000004
23/11/2022,4,1,5,2,registered,4,4.99,1.56,19.96,13.72
23/11/2022,4,1,5,3,registered,0,4.99,1.56,0.0,0.0
23/11/2022,4,1,5,4,registered,3,4.99,1.56,14.97,10.290000000000001
23/11/2022,4,1,5,5,registered,10,4.99,1.56,49.900000000000006,34.300000000000004
23/11/2022,4,1,5,6,registered,20,4.99,1.56,99.80000000000001,68.60000000000001
23/11/2022,4,1,5,7,registered,72,4.99,1.56,359.28000000000003,246.96000000000004
23/11/2022,4,1,5,8,registered,83,4.99,1.56,414.17,284.69
23/11/2022,4,1,5,9,registered,80,4.99,1.56,399.20000000000005,274.40000000000003
23/11/2022,4,1,5,10,registered,114,4.99,1.56,568.86,391.02
23/11/2022,4,1,5,11,registered,130,4.99,1.56,648.7,445.90000000000003
23/11/2022,4,1,5,12,registered,193,4.99,1.56,963.07,661.99
23/11/2022,4,1,5,13,registered,200,4.99,1.56,998.0,686.0
23/11/2022,4,1,5,14,registered,195,4.99,1.56,973.0500000000001,668.8500000000001
23/11/2022,4,1,5,15,registered,214,4.99,1.56,1067.8600000000001,734.0200000000001
23/11/2022,4,1,5,16,registered,199,4.99,1.56,993.01,682.5699999999999
23/11/2022,4,1,5,17,registered,183,4.99,1.56,913.1700000000001,627.69
23/11/2022,4,1,5,18,registered,158,4.99,1.56,788.4200000000001,541.94
23/11/2022,4,1,5,19,registered,121,4.99,1.56,603.7900000000001,415.0300000000001
23/11/2022,4,1,5,20,registered,100,4.99,1.56,499.0,343.0
23/11/2022,4,1,5,21,registered,75,4.99,1.56,374.25,257.25
23/11/2022,4,1,5,22,registered,63,4.99,1.56,314.37,216.09
23/11/2022,4,1,5,23,registered,47,4.99,1.56,234.53,161.20999999999998
24/11/2022,4,1,6,0,registered,33,4.99,1.56,164.67000000000002,113.19000000000001
24/11/2022,4,1,6,1,registered,19,4.99,1.56,94.81,65.17
24/11/2022,4,1,6,2,registered,22,4.99,1.56,109.78,75.46000000000001
24/11/2022,4,1,6,3,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
24/11/2022,4,1,6,4,registered,2,4.99,1.56,9.98,6.86
24/11/2022,4,1,6,5,registered,2,4.99,1.56,9.98,6.86
24/11/2022,4,1,6,6,registered,9,4.99,1.56,44.910000000000004,30.870000000000005
24/11/2022,4,1,6,7,registered,21,4.99,1.56,104.79,72.03
24/11/2022,4,1,6,8,registered,55,4.99,1.56,274.45,188.64999999999998
24/11/2022,4,1,6,9,registered,96,4.99,1.56,479.04,329.28000000000003
24/11/2022,4,1,6,10,registered,96,4.99,1.56,479.04,329.28000000000003
24/11/2022,4,1,6,11,registered,131,4.99,1.56,653.69,449.33000000000004
24/11/2022,4,1,6,12,registered,146,4.99,1.56,728.5400000000001,500.7800000000001
24/11/2022,4,1,6,13,registered,161,4.99,1.56,803.39,552.23
24/11/2022,4,1,6,14,registered,149,4.99,1.56,743.51,511.07
24/11/2022,4,1,6,15,registered,139,4.99,1.56,693.61,476.77
24/11/2022,4,1,6,16,registered,127,4.99,1.56,633.73,435.61
24/11/2022,4,1,6,17,registered,97,4.99,1.56,484.03000000000003,332.71000000000004
24/11/2022,4,1,6,18,registered,123,4.99,1.56,613.77,421.89
24/11/2022,4,1,6,19,registered,74,4.99,1.56,369.26,253.82
24/11/2022,4,1,6,20,registered,55,4.99,1.56,274.45,188.64999999999998
24/11/2022,4,1,6,21,registered,66,4.99,1.56,329.34000000000003,226.38000000000002
24/11/2022,4,1,6,22,registered,69,4.99,1.56,344.31,236.67000000000002
24/11/2022,4,1,6,23,registered,48,4.99,1.56,239.52,164.64000000000001
25/11/2022,4,1,0,0,registered,31,4.99,1.56,154.69,106.33
25/11/2022,4,1,0,1,registered,32,4.99,1.56,159.68,109.76
25/11/2022,4,1,0,2,registered,27,4.99,1.56,134.73000000000002,92.61000000000001
25/11/2022,4,1,0,3,registered,8,4.99,1.56,39.92,27.44
25/11/2022,4,1,0,4,registered,1,4.99,1.56,4.99,3.43
25/11/2022,4,1,0,5,registered,3,4.99,1.56,14.97,10.290000000000001
25/11/2022,4,1,0,6,registered,10,4.99,1.56,49.900000000000006,34.300000000000004
25/11/2022,4,1,0,7,registered,19,4.99,1.56,94.81,65.17
25/11/2022,4,1,0,8,registered,32,4.99,1.56,159.68,109.76
25/11/2022,4,1,0,9,registered,83,4.99,1.56,414.17,284.69
25/11/2022,4,1,0,10,registered,124,4.99,1.56,618.76,425.32
25/11/2022,4,1,0,11,registered,155,4.99,1.56,773.45,531.6500000000001
25/11/2022,4,1,0,12,registered,165,4.99,1.56,823.35,565.95
25/11/2022,4,1,0,13,registered,158,4.99,1.56,788.4200000000001,541.94
25/11/2022,4,1,0,14,registered,170,4.99,1.56,848.3000000000001,583.1000000000001
25/11/2022,4,1,0,15,registered,209,4.99,1.56,1042.91,716.8700000000001
25/11/2022,4,1,0,16,registered,203,4.99,1.56,1012.97,696.29
25/11/2022,4,1,0,17,registered,170,4.99,1.56,848.3000000000001,583.1000000000001
25/11/2022,4,1,0,18,registered,132,4.99,1.56,658.6800000000001,452.76000000000005
25/11/2022,4,1,0,19,registered,114,4.99,1.56,568.86,391.02
25/11/2022,4,1,0,20,registered,110,4.99,1.56,548.9,377.29999999999995
25/11/2022,4,1,0,21,registered,60,4.99,1.56,299.40000000000003,205.8
25/11/2022,4,1,0,22,registered,59,4.99,1.56,294.41,202.37
25/11/2022,4,1,0,23,registered,40,4.99,1.56,199.60000000000002,137.20000000000002
26/11/2022,4,1,1,0,registered,19,4.99,1.56,94.81,65.17
26/11/2022,4,1,1,1,registered,9,4.99,1.56,44.910000000000004,30.870000000000005
26/11/2022,4,1,1,2,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
26/11/2022,4,1,1,3,registered,4,4.99,1.56,19.96,13.72
26/11/2022,4,1,1,4,registered,10,4.99,1.56,49.900000000000006,34.300000000000004
26/11/2022,4,1,1,5,registered,41,4.99,1.56,204.59,140.63
26/11/2022,4,1,1,6,registered,123,4.99,1.56,613.77,421.89
26/11/2022,4,1,1,7,registered,363,4.99,1.56,1811.3700000000001,1245.0900000000001
26/11/2022,4,1,1,8,registered,629,4.99,1.56,3138.71,2157.4700000000003
26/11/2022,4,1,1,9,registered,276,4.99,1.56,1377.24,946.6800000000001
26/11/2022,4,1,1,10,registered,127,4.99,1.56,633.73,435.61
26/11/2022,4,1,1,11,registered,112,4.99,1.56,558.88,384.15999999999997
26/11/2022,4,1,1,12,registered,188,4.99,1.56,938.12,644.8399999999999
26/11/2022,4,1,1,13,registered,197,4.99,1.56,983.0300000000001,675.71
26/11/2022,4,1,1,14,registered,177,4.99,1.56,883.23,607.11
26/11/2022,4,1,1,15,registered,181,4.99,1.56,903.19,620.83
26/11/2022,4,1,1,16,registered,297,4.99,1.56,1482.03,1018.71
26/11/2022,4,1,1,17,registered,540,4.99,1.56,2694.6,1852.1999999999998
26/11/2022,4,1,1,18,registered,502,4.99,1.56,2504.98,1721.8600000000001
26/11/2022,4,1,1,19,registered,355,4.99,1.56,1771.45,1217.65
26/11/2022,4,1,1,20,registered,265,4.99,1.56,1322.3500000000001,908.95
26/11/2022,4,1,1,21,registered,172,4.99,1.56,858.2800000000001,589.96
26/11/2022,4,1,1,22,registered,101,4.99,1.56,503.99,346.43
26/11/2022,4,1,1,23,registered,57,4.99,1.56,284.43,195.51
27/11/2022,4,1,2,0,registered,24,4.99,1.56,119.76,82.32000000000001
27/11/2022,4,1,2,1,registered,6,4.99,1.56,29.94,20.580000000000002
27/11/2022,4,1,2,2,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
27/11/2022,4,1,2,3,registered,3,4.99,1.56,14.97,10.290000000000001
27/11/2022,4,1,2,4,registered,5,4.99,1.56,24.950000000000003,17.150000000000002
27/11/2022,4,1,2,5,registered,31,4.99,1.56,154.69,106.33
27/11/2022,4,1,2,6,registered,97,4.99,1.56,484.03000000000003,332.71000000000004
27/11/2022,4,1,2,7,registered,289,4.99,1.56,1442.1100000000001,991.2700000000001
27/11/2022,4,1,2,8,registered,494,4.99,1.56,2465.06,1694.42
27/11/2022,4,1,2,9,registered,257,4.99,1.56,1282.43,881.51
27/11/2022,4,1,2,10,registered,52,4.99,1.56,259.48,178.36
27/11/2022,4,1,2,11,registered,59,4.99,1.56,294.41,202.37
27/11/2022,4,1,2,12,registered,70,4.99,1.56,349.3,240.10000000000002
27/11/2022,4,1,2,13,registered,73,4.99,1.56,364.27000000000004,250.39000000000004
27/11/2022,4,1,2,14,registered,86,4.99,1.56,429.14000000000004,294.98
27/11/2022,4,1,2,15,registered,146,4.99,1.56,728.5400000000001,500.7800000000001
27/11/2022,4,1,2,16,registered,252,4.99,1.56,1257.48,864.36
27/11/2022,4,1,2,17,registered,514,4.99,1.56,2564.86,1763.02
27/11/2022,4,1,2,18,registered,469,4.99,1.56,2340.31,1608.67
27/11/2022,4,1,2,19,registered,338,4.99,1.56,1686.6200000000001,1159.3400000000001
27/11/2022,4,1,2,20,registered,228,4.99,1.56,1137.72,782.04
27/11/2022,4,1,2,21,registered,179,4.99,1.56,893.21,613.97
27/11/2022,4,1,2,22,registered,95,4.99,1.56,474.05,325.85
27/11/2022,4,1,2,23,registered,64,4.99,1.56,319.36,219.52
28/11/2022,4,1,3,0,registered,22,4.99,1.56,109.78,75.46000000000001
28/11/2022,4,1,3,1,registered,12,4.99,1.56,59.88,41.160000000000004
28/11/2022,4,1,3,2,registered,1,4.99,1.56,4.99,3.43
28/11/2022,4,1,3,3,registered,3,4.99,1.56,14.97,10.290000000000001
28/11/2022,4,1,3,4,registered,4,4.99,1.56,19.96,13.72
28/11/2022,4,1,3,5,registered,39,4.99,1.56,194.61,133.77
28/11/2022,4,1,3,6,registered,132,4.99,1.56,658.6800000000001,452.76000000000005
28/11/2022,4,1,3,7,registered,403,4.99,1.56,2010.97,1382.29
28/11/2022,4,1,3,8,registered,683,4.99,1.56,3408.17,2342.69
28/11/2022,4,1,3,9,registered,309,4.99,1.56,1541.91,1059.8700000000001
28/11/2022,4,1,3,10,registered,144,4.99,1.56,718.5600000000001,493.9200000000001
28/11/2022,4,1,3,11,registered,127,4.99,1.56,633.73,435.61
28/11/2022,4,1,3,12,registered,189,4.99,1.56,943.11,648.27
28/11/2022,4,1,3,13,registered,193,4.99,1.56,963.07,661.99
28/11/2022,4,1,3,14,registered,161,4.99,1.56,803.39,552.23
28/11/2022,4,1,3,15,registered,172,4.99,1.56,858.2800000000001,589.96
28/11/2022,4,1,3,16,registered,316,4.99,1.56,1576.8400000000001,1083.88
28/11/2022,4,1,3,17,registered,546,4.99,1.56,2724.54,1872.78
28/11/2022,4,1,3,18,registered,530,4.99,1.56,2644.7000000000003,1817.9
28/11/2022,4,1,3,19,registered,378,4.99,1.56,1886.22,1296.54
28/11/2022,4,1,3,20,registered,258,4.99,1.56,1287.42,884.94
28/11/2022,4,1,3,21,registered,219,4.99,1.56,1092.81,751.17
28/11/2022,4,1,3,22,registered,148,4.99,1.56,738.52,507.64
28/11/2022,4,1,3,23,registered,73,4.99,1.56,364.27000000000004,250.39000000000004
29/11/2022,4,1,4,0,registered,25,4.99,1.56,124.75,85.75
29/11/2022,4,1,4,1,registered,15,4.99,1.56,74.85000000000001,51.45
29/11/2022,4,1,4,2,registered,6,4.99,1.56,29.94,20.580000000000002
29/11/2022,4,1,4,4,registered,7,4.99,1.56,34.93,24.009999999999998
29/11/2022,4,1,4,5,registered,42,4.99,1.56,209.58,144.06
29/11/2022,4,1,4,6,registered,120,4.99,1.56,598.8000000000001,411.6
29/11/2022,4,1,4,7,registered,354,4.99,1.56,1766.46,1214.22
29/11/2022,4,1,4,8,registered,664,4.99,1.56,3313.36,2277.52
29/11/2022,4,1,4,9,registered,286,4.99,1.56,1427.14,980.98
29/11/2022,4,1,4,10,registered,153,4.99,1.56,763.47,524.79
29/11/2022,4,1,4,11,registered,150,4.99,1.56,748.5,514.5
29/11/2022,4,1,4,12,registered,225,4.99,1.56,1122.75,771.75
29/11/2022,4,1,4,13,registered,209,4.99,1.56,1042.91,716.8700000000001
29/11/2022,4,1,4,14,registered,174,4.99,1.56,868.26,596.8199999999999
29/11/2022,4,1,4,15,registered,201,4.99,1.56,1002.99,689.4300000000001
29/11/2022,4,1,4,16,registered,346,4.99,1.56,1726.54,1186.78
29/11/2022,4,1,4,17,registered,544,4.99,1.56,2714.56,1865.92
